country,country_code,continent,population,indicator,weekly_count,year_week,rate_14_day,cumulative_count,source,note
France,FRA,Europe,67656682,deaths,133,2020-28,3.517760448258459,19641,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,105,2020-29,3.517760448258459,19746,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,113,2020-30,3.222150326556067,19859,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,90,2020-31,3.0004427352792735,19949,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,79,2020-32,2.4979055283852083,20028,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,119,2020-33,2.926540204853676,20147,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,138,2020-34,3.798590063875731,20285,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,131,2020-35,3.9759561368971656,20416,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,154,2020-36,4.212444234259078,20570,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,301,2020-37,6.725130268729407,20871,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,516,2020-38,12.075673471542693,21387,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,677,2020-39,17.633143759547654,22064,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,663,2020-40,19.80587815406023,22727,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,793,2020-41,21.5204168599341,23520,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,1097,2020-42,27.935156500875998,24617,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,2037,2020-43,46.32210607076475,26654,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,3517,2020-44,82.09093079675412,30171,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,5281,2020-45,130.03889253688203,35452,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,6018,2020-46,167.00493825576606,41470,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,6208,2020-47,180.7064673966719,47678,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,5215,2020-48,168.8377210103209,52893,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,4450,2020-49,142.8535913126807,57343,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,4257,2020-50,128.69386648313613,61600,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,3786,2020-51,118.87961044261674,65386,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,3560,2020-52,108.5775977012884,68946,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,3261,2020-53,100.81783200660063,72207,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,3851,2021-01,105.11895927737042,76058,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,3833,2021-02,113.57340875805882,79891,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,3754,2021-03,112.13969966780222,83645,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,3535,2021-04,107.73510885443658,87180,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,3431,2021-05,102.96100538894295,90611,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,3280,2021-06,99.19197633723746,93891,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,2825,2021-07,90.234989649655,96716,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,2391,2021-08,77.0951197399837,99107,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,2202,2021-09,67.88686444895421,101309,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,2014,2021-10,62.314613654864125,103323,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,1890,2021-11,57.70309575630682,105213,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,1929,2021-12,56.446752739071655,107142,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,2041,2021-13,58.67860915792471,109183,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,2188,2021-14,62.50676023397068,111371,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,2053,2021-15,62.68412630699212,113424,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,2128,2021-16,61.79729594188494,115552,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,2040,2021-17,61.605149362778384,117592,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,1584,2021-18,53.56455405247334,119176,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,1257,2021-19,41.99141778782471,120433,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,992,2021-20,33.241358185433924,121425,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,804,2021-21,26.545788928874757,122229,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,604,2021-22,20.81095256784836,122833,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,398,2021-23,14.810067097289814,123231,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,332,2021-24,10.78976944213729,123563,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,254,2021-25,8.66137656588007,123817,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,199,2021-26,6.695569256559168,124016,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,165,2021-27,5.380104214983525,124181,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,124,2021-28,4.271566258599557,124305,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,147,2021-29,4.005517149067405,124452,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,298,2021-30,6.577325207878211,124750,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,361,2021-31,9.740353510093799,125111,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,484,2021-32,12.48952764192604,125595,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,847,2021-33,19.672853599294154,126442,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,765,2021-34,23.826175809212753,127207,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,711,2021-35,21.816026981636494,127918,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,633,2021-36,19.86500017840071,128551,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,506,2021-37,16.834996430951197,129057,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,421,2021-38,13.701529140905846,129478,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,345,2021-39,11.321867661201594,129823,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,253,2021-40,8.838742638901506,130076,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,209,2021-41,6.828593811325243,130285,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,204,2021-42,6.104349013154384,130489,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,211,2021-43,6.1339100253246235,130700,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,242,2021-44,6.695569256559168,130942,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,256,2021-45,7.360692030389548,131198,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,334,2021-46,8.720498590220549,131532,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,477,2021-47,11.986990435031975,132009,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,658,2021-48,16.77587440661072,132667,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,943,2021-49,23.663590242276438,133610,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,1084,2021-50,29.960085834537377,134694,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,1198,2021-51,33.72911488624287,135892,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,1375,2021-52,38.030242157012665,137267,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,1549,2022-01,43.218199792889635,138816,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,1585,2022-02,46.32210607076475,140401,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,1771,2022-03,49.60337842166129,142172,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,2081,2022-04,56.9345094398806,144253,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,2138,2022-05,62.35895517311948,146391,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,2147,2022-06,63.33446857473738,148538,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,1876,2022-07,59.46197598043605,150414,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,1468,2022-08,49.42601234863986,151882,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,1163,2022-09,38.887511509949604,153045,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,869,2022-10,30.033988364962976,153914,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,839,2022-11,25.245104393384235,154753,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,766,2022-12,23.722712266616917,155519,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,851,2022-13,23.900078339638352,156370,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,827,2022-14,24.801689210830645,157197,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,899,2022-15,25.511153502916386,158096,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,944,2022-16,27.240472714875377,159040,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,906,2022-17,27.343936257471213,159946,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,772,2022-18,24.801689210830645,160718,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,626,2022-19,20.663147506997166,161344,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,485,2022-20,16.421142260567848,161829,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,329,2022-21,12.031331953287333,162158,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,345,2022-22,9.962061101370594,162503,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,264,2022-23,9.00132820583782,162767,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,280,2022-24,8.040595310305049,163047,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,317,2022-25,8.823962132816385,163364,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,283,2022-26,8.868303651071745,163647,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,454,2022-27,10.893232984733126,164101,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,612,2022-28,15.756019486737467,164713,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,773,2022-29,20.47100092789061,165486,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,635,2022-30,20.81095256784836,166121,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,560,2022-31,17.66270477171789,166681,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,546,2022-32,16.34723973014225,167227,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,443,2022-33,14.61792051818326,167670,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,345,2022-34,11.647038795074225,168015,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,320,2022-35,9.829036546604517,168335,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,289,2022-36,9.00132820583782,168624,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,214,2022-37,7.434594560815146,168838,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,236,2022-38,6.651227738303809,169074,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,236,2022-39,6.976398872176439,169310,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,322,2022-40,8.247522395496723,169632,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,433,2022-41,11.15928209426528,170065,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,539,2022-42,14.366651914736227,170604,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,513,2022-43,15.549092401545792,171117,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,457,2022-44,14.337090902565988,171574,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,404,2022-45,12.726015739287954,171978,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,493,2022-46,13.258113958352258,172471,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,461,2022-47,14.100602805204074,172932,TESSy COVID-19,
France,FRA,Europe,67656682,deaths,488,2022-48,14.026700274778477,173420,TESSy COVID-19,
Germany,DEU,Europe,83155031,cases,1,2020-01,NA,1,TESSy COVID-19,
Germany,DEU,Europe,83155031,cases,NA,2020-02,NA,NA,TESSy COVID-19,
Germany,DEU,Europe,83155031,cases,NA,2020-03,NA,NA,TESSy COVID-19,
Germany,DEU,Europe,83155031,cases,1,2020-04,NA,2,TESSy COVID-19,
Germany,DEU,Europe,83155031,cases,9,2020-05,0.012025730589890586,11,TESSy COVID-19,
Germany,DEU,Europe,83155031,cases,9,2020-06,0.021646315061803055,20,TESSy COVID-19,
Germany,DEU,Europe,83155031,cases,5,2020-07,0.01683602282584682,25,TESSy COVID-19,
Germany,DEU,Europe,83155031,cases,6,2020-08,0.013228303648879645,31,TESSy COVID-19,
Germany,DEU,Europe,83155031,cases,139,2020-09,0.17437309355341352,170,TESSy COVID-19,
Germany,DEU,Europe,83155031,cases,904,2020-10,1.2542837005255882,1074,TESSy COVID-19,
Germany,DEU,Europe,83155031,cases,6436,2020-11,8.82688625297969,7510,TESSy COVID-19,
Germany,DEU,Europe,83155031,cases,22403,2020-12,34.68100444818546,29913,TESSy COVID-19,
Germany,DEU,Europe,83155031,cases,33969,2020-13,67.79144848133122,63882,TESSy COVID-19,
Germany,DEU,Europe,83155031,cases,36056,2020-14,84.21017845570883,99938,TESSy COVID-19,
Germany,DEU,Europe,83155031,cases,27142,2020-15,76.00021218199053,127080,TESSy COVID-19,
Germany,DEU,Europe,83155031,cases,17341,2020-16,53.49405738301029,144421,TESSy COVID-19,
Germany,DEU,Europe,83155031,cases,12352,2020-17,35.70800184056212,156773,TESSy COVID-19,
Germany,DEU,Europe,83155031,cases,7441,2020-18,23.802528556570437,164214,TESSy COVID-19,
Germany,DEU,Europe,83155031,cases,6238,2020-19,16.449996873911335,170452,TESSy COVID-19,
Germany,DEU,Europe,83155031,cases,4768,2020-20,13.235519087233579,175220,TESSy COVID-19,
Germany,DEU,Europe,83155031,cases,3606,2020-21,10.070346795974377,178826,TESSy COVID-19,
